state,action,reward,next_state,policy_id
1153,0,-0.01,1103,0
1103,3,-0.01,1104,0
1104,1,-0.01,1154,0
1154,3,-0.01,1155,0
1155,3,-0.01,1156,0
1156,2,-0.01,1155,0
1155,3,-0.01,1156,0
1156,1,-0.01,1156,0
1156,3,-0.01,1157,0
1157,1,-0.01,1207,0
1207,0,-0.01,1157,0
1157,3,-0.01,1158,0
1158,3,-0.01,1159,0
1159,3,-0.01,1160,0
1160,3,-0.01,1161,0
1161,0,-0.01,1111,0
1111,2,-0.01,1111,0
1111,1,-0.01,1161,0
1161,3,-0.01,1162,0
1162,3,-0.01,1163,0
1163,3,-0.01,1164,0
1164,3,-0.01,1165,0
1165,3,-0.01,1166,0
1166,3,-0.01,1167,0
1167,0,-0.01,1117,0
1117,0,-0.01,1067,0
1067,2,-0.01,1066,0
1066,3,-0.01,1067,0
1067,2,-0.01,1066,0
1066,3,-0.01,1067,0
1067,1,-0.01,1117,0
1117,1,-0.01,1167,0
1167,2,-0.01,1166,0
1166,3,-0.01,1167,0
1167,3,-0.01,1168,0
1168,3,-0.01,1169,0
1169,3,-0.01,1170,0
1170,3,-0.01,1171,0
1171,3,-0.01,1172,0
1172,3,-0.01,1173,0
1173,3,-0.01,1174,0
1174,3,-0.01,1175,0
1175,2,-0.01,1174,0
1174,3,-0.01,1175,0
1175,3,-0.01,1176,0
1176,3,-0.01,1177,0
1177,3,-0.01,1178,0
1178,0,-0.01,1128,0
1128,1,-0.01,1178,0
1178,3,-0.01,1179,0
1179,3,-0.01,1180,0
1180,3,-0.01,1181,0
1181,3,-0.01,1182,0
1182,1,-0.01,1232,0
1232,2,-0.01,1231,0
1231,0,-0.01,1181,0
1181,3,-0.01,1182,0
1182,3,-0.01,1183,0
1183,3,-0.01,1184,0
1184,3,-0.01,1185,0
1185,3,-0.01,1186,0
1186,3,-0.01,1187,0
1187,3,-0.01,1188,0
1188,3,-0.01,1189,0
1189,1,-0.01,1239,0
1239,1,-0.01,1239,0
1239,3,-0.01,1240,0
1240,1,-0.01,1290,0
1290,0,-0.01,1240,0
1240,1,-0.01,1290,0
1290,3,-0.01,1290,0
1290,1,-0.01,1340,0
1340,1,-0.01,1390,0
1390,3,-0.01,1391,0
1391,1,-0.01,1441,0
1441,1,-0.01,1491,0
1491,1,-0.01,1541,0
1541,2,-0.01,1540,0
1540,1,-0.01,1590,0
1590,1,-0.01,1640,0
1640,1,-0.01,1690,0
1690,1,-0.01,1740,0
1740,3,-0.01,1741,0
1741,1,-0.01,1791,0
1791,2,-0.01,1790,0
1790,1,-0.01,1840,0
1840,1,-0.01,1890,0
1890,3,-0.01,1891,0
1891,1,-0.01,1941,0
1941,1,-0.01,1991,0
1991,1,-0.01,2041,0
2041,1,-0.01,2091,0
2091,0,-0.01,2041,0
2041,1,-0.01,2091,0
2091,0,-0.01,2041,0
2041,2,-0.01,2040,0
2040,3,-0.01,2041,0
2041,1,-0.01,2091,0
2091,1,-0.01,2141,0
2141,0,-0.01,2091,0
2091,3,-0.01,2092,0
2092,1,-0.01,2142,0
2142,3,-0.01,2143,0
2143,3,-0.01,2144,0
2144,1,-0.01,2194,0
2194,1,-0.01,2244,0
2244,1,-0.01,2294,0
2294,1,-0.01,2344,0
2344,1,-0.01,2394,0
2394,1,-0.01,2444,0
